model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,nvp_mean,nvp_std,nvp_rel_error_pct,mc_seconds_mean,nvp_seconds_mean,error
hes,kappa,4.5,barr,put,100000,"(1.0, 1.0, 0.03, 4.5, 0.05, 0.5, -0.7, 0.05, 1.5)",,0.005936395936557,0.005936395936557,0.0059253500713938,6.89742738922514e-05,0.1860702230991704,0.0059604121758066,5.981149254481244e-05,0.4045592562598605,0.963337866422371,0.0340896637190599,
hes,theta,0.035,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.1135206165256449,0.1135206165256449,0.1132854700943538,0.0040249493991684,0.2071398469175848,0.1124123470877279,0.0037512173790642,0.9762715107053928,0.9898026102007134,0.0131264645559713,
hes,theta,0.035,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.1135206165256449,0.1135206165256449,0.1130862416007724,0.001120117044815,0.3826396809379304,0.1131007854768057,0.0014028604790746,0.3698280203969504,0.9804927759198472,0.0125899802765343,
hes,theta,0.035,van,call,100000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.1135206165256449,0.1135206165256449,0.1131184651680971,0.0004179908322778,0.3542540287886527,0.1131439653561001,0.0004138780443099,0.3317909830586971,1.0337059911416144,0.0331040057807695,
hes,theta,0.035,van,put,1000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0695180980368701,0.0695180980368701,0.0690313440661026,0.0043065081552304,0.7001830955003343,0.0702320465348244,0.0036809641586048,1.0269965924205984,0.9898026102007134,0.0131264645559713,
hes,theta,0.035,van,put,10000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0695180980368701,0.0695180980368701,0.0691779553060486,0.0011844622930322,0.4892865892865591,0.0687343870956883,0.0010813386621854,1.1273480767067443,0.9804927759198472,0.0125899802765343,
hes,theta,0.035,van,put,100000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0695180980368701,0.0695180980368701,0.0690025900387869,0.0003988798850045,0.7415450258862772,0.06862356444177,0.0003970859760071,1.2867636203533792,1.0337059911416144,0.0331040057807695,
hes,theta,0.035,barr,call,1000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.107460881301682,0.107460881301682,0.1073368998254779,0.0035544861336886,0.1153735896283933,0.1072525567180716,0.0038192495534538,0.1938608553055757,0.9898026102007134,0.0131264645559713,
hes,theta,0.035,barr,call,10000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.107460881301682,0.107460881301682,0.1070924286291171,0.0011034165413038,0.3428714413113216,0.1077571579958077,0.0014534948710908,0.2757065552942915,0.9804927759198472,0.0125899802765343,
hes,theta,0.035,barr,call,100000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.107460881301682,0.107460881301682,0.1071005098330324,0.0004306485699869,0.335351305781546,0.1077769498006789,0.0004302555537073,0.2941242386702136,1.0337059911416144,0.0331040057807695,
hes,theta,0.035,barr,put,1000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0056788934044917,0.0056788934044917,0.0056797570629124,0.0006396361575658,0.0152082167988469,0.0056141438857819,0.0006506668052112,1.140178448473609,0.9898026102007134,0.0131264645559713,
hes,theta,0.035,barr,put,10000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0056788934044917,0.0056788934044917,0.0056261984975079,0.0002189183635451,0.9279080135945348,0.0058170644280639,0.0002484846301605,2.433062460072608,0.9804927759198472,0.0125899802765343,
hes,theta,0.035,barr,put,100000,"(1.0, 1.0, 0.03, 2, 0.035, 0.5, -0.7, 0.05, 1.5)",,0.0056788934044917,0.0056788934044917,0.0056370372819971,6.966812460900291e-05,0.737047158895515,0.0057777844605697,7.436594473188064e-05,1.7413789806263853,1.0337059911416144,0.0331040057807695,
hes,theta,0.15,van,call,1000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1801173271636831,0.1801173271636831,0.1802797623257841,0.0076845203955171,0.090182973875357,0.1783677997599578,0.0073732268561972,0.9713265410247728,0.8896017511811806,0.0119118493224959,
hes,theta,0.15,van,call,10000,"(1.0, 1.0, 0.03, 2, 0.15, 0.5, -0.7, 0.05, 1.5)",,0.1801173271636831,0.1801173271636831,0.1798022017969107,0.0028072843794129,0.1749556090658712,0.1796079806870806,0.0027915483861059,0.2827859399332683,0.9010821513022528,0.011786917282734,
