model,variable,value,barr_type,option_type,n_samples,eta,closed,fdm,reference,mc_mean,mc_std,mc_rel_error_pct,cvae_mean,cvae_std,cvae_rel_error_pct,mc_seconds_mean,cvae_seconds_mean,error
bs,r,0.0025,van,call,1000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.11059216441232439,0.11057465176451191,0.11059216441232439,0.11048185203304195,0.006221006836873391,0.0997470117965671,0.10883647626917187,0.005768454402008658,1.5875339383057314,0.45095917308062783,0.003638760398607701,
bs,r,0.0025,van,call,10000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.11059216441232439,0.11057465176451191,0.11059216441232439,0.10996094048623388,0.0019692039221801292,0.5707673138009102,0.10975465600040984,0.001959471465706154,0.7572945301911579,0.45200076361885294,0.010373461301205679,
bs,r,0.0025,van,call,100000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.11059216441232439,0.11057465176451191,0.11059216441232439,0.11059766970091754,0.0006100339175757014,0.004978009628807606,0.11000274853640957,0.0005326107850031359,0.5329635051876588,0.4531143520789919,0.08295331112341955,
bs,r,0.0025,van,put,1000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10684918688149547,0.10683167423349431,0.10684918688149547,0.10674763245515295,0.003966418314251789,0.09504464124294437,0.1058502238997257,0.003708076736284905,0.9349280148268238,0.45095917308062783,0.003638760398607701,
bs,r,0.0025,van,put,10000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10684918688149547,0.10683167423349431,0.10684918688149547,0.10690584233115309,0.0013295937575428444,0.05302375367671719,0.10621664990209913,0.0013119731348233963,0.5919904473375921,0.45200076361885294,0.010373461301205679,
bs,r,0.0025,van,put,100000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10684918688149547,0.10683167423349431,0.10684918688149547,0.10694436832551395,0.0004264769298994928,0.08908017627128838,0.10611304305911587,0.0004421876686743004,0.6889559423564425,0.4531143520789919,0.08295331112341955,
bs,r,0.0025,barr,call,1000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10464998965748554,0.10463176825974499,0.10464998965748554,0.10464081076177695,0.006435678201996381,0.008771043111070817,0.10349811017678932,0.0059375708306407225,1.1006971758585553,0.45095917308062783,0.003638760398607701,
bs,r,0.0025,barr,call,10000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10464998965748554,0.10463176825974499,0.10464998965748554,0.10402983401449414,0.0020106203889261836,0.592599812977654,0.10416279335444031,0.001959147329327124,0.46554835278989853,0.45200076361885294,0.010373461301205679,
bs,r,0.0025,barr,call,100000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.10464998965748554,0.10463176825974499,0.10464998965748554,0.10464365171330664,0.0005592353651438163,0.006056325661990673,0.10446230169889059,0.0005622387999301897,0.17934828202968692,0.4531143520789919,0.08295331112341955,
bs,r,0.0025,barr,put,1000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.010501608102948007,0.010482353903678555,0.010501608102948007,0.010495724449049887,0.0010852932757095556,0.05602621846522679,0.010871853913750375,0.0009935401082600379,3.5256106224191766,0.45095917308062783,0.003638760398607701,
bs,r,0.0025,barr,put,10000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.010501608102948007,0.010482353903678555,0.010501608102948007,0.010518204964458402,0.00037989709193116377,0.15804114329629074,0.010808902126599048,0.0003305578496344817,2.9261615996199417,0.45200076361885294,0.010373461301205679,
bs,r,0.0025,barr,put,100000,"(1.0, 1.0, 0.0025, np.float64(0.22360679774997896), 1.5)",0.010501608102948007,0.010482353903678555,0.010501608102948007,0.010514340125140331,0.00010132355776157918,0.12123878616980492,0.010745192705148591,9.701384498495478e-05,2.3194981169808213,0.4531143520789919,0.08295331112341955,
bs,r,0.0975,van,call,1000,"(1.0, 1.0, 0.0975, np.float64(0.22360679774997896), 1.5)",0.1835544432955365,0.1835360702352114,0.1835544432955365,0.1827422850361124,0.0072800991338483455,0.4424617812800448,0.18250390141505463,0.007558122068394516,0.5723325797079281,0.4422266049619066,0.0035395385406445713,
bs,r,0.0975,van,call,10000,"(1.0, 1.0, 0.0975, np.float64(0.22360679774997896), 1.5)",0.1835544432955365,0.1835360702352114,0.1835544432955365,0.18344932957737928,0.0027889843222362676,0.05726568982477702,0.18310727815519431,0.0025492507841080093,0.24361444610861974,0.4551588200399419,0.010581616216804833,
bs,r,0.0975,van,call,100000,"(1.0, 1.0, 0.0975, np.float64(0.22360679774997896), 1.5)",0.1835544432955365,0.1835360702352114,0.1835544432955365,0.18332202188537308,0.0008373736055870041,0.12662260089732486,0.18297604922867805,0.000786112926418277,0.3151076359002583,0.48835222157940733,0.08270385670242832,
